"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significant"
223.242033734111,-5.27291188516941,0.281474483801675,-18.7331789864287,2.65573822881848e-78,2.05867998883047e-75,"ENSG00000178965.14","Significant"
100.797637018089,-8.2826364695247,0.445407723039647,-18.5956283222943,3.48604093234328e-77,2.64226409156366e-74,"ENSG00000180269.8","Significant"
169.000572365203,-6.73258732638762,0.36392560804636,-18.499899917815,2.06857730285502e-76,1.53380510099519e-73,"ENSG00000164129.12","Significant"
1638.26184959443,5.5760256904206,0.301890184397577,18.4703775697364,3.57574537123516e-76,2.59492602387423e-73,"ENSG00000129988.6","Significant"
78.9732180999844,-2.97539293502252,0.16141648134235,-18.4330181793022,7.13870099023673e-76,5.07264194531238e-73,"ENSG00000244265.2","Significant"
1422.37634863721,-6.81508918799419,0.369905962041093,-18.4238425095649,8.45805324836403e-76,5.88749551418776e-73,"ENSG00000120251.21","Significant"
913.530303623017,4.27375083791893,0.232590516854265,18.3745704499068,2.09963410760219e-75,1.43228640284191e-72,"ENSG00000166535.20","Significant"
521.832655602176,-6.48154163661391,0.35287980134984,-18.3675620191936,2.38904738983694e-75,1.59775741906977e-72,"ENSG00000170893.4","Significant"
132.915003291645,-4.57887598913638,0.249482777855894,-18.3534752518317,3.0965785400679e-75,2.0311173239353e-72,"ENSG00000264589.4","Significant"
253.412706401469,1.79306647957289,0.0991030951755292,18.0929412587675,3.62228505018264e-73,2.33111129229489e-70,"ENSG00000146410.12","Significant"
6689.75718545573,-2.87316928663664,0.158903621575555,-18.0812070747583,4.48163065785393e-73,2.83073071255707e-70,"ENSG00000196208.14","Significant"
75334.0032383946,-2.65082037369898,0.146751723293839,-18.0632997977903,6.20029398942021e-73,3.84508413438445e-70,"ENSG00000141424.13","Significant"
1472.45088789441,2.09532694188462,0.116043271663361,18.0564276743517,7.02225605821049e-73,4.27705552916863e-70,"ENSG00000068489.13","Significant"
78.1186292925411,-4.24882341033195,0.235513812892628,-18.0406548479983,9.34302126592671e-73,5.59073279540751e-70,"ENSG00000253973.3","Significant"
300.480133317372,2.61368577260717,0.145432297636956,17.9718385467012,3.23803436237647e-72,1.90418751779201e-69,"ENSG00000109576.14","Significant"
584.636767994604,1.80160840567399,0.101441519672271,17.7600691659046,1.44056947542892e-70,8.18915727798825e-68,"ENSG00000088305.18","Significant"
192.35242269658,3.9242609489823,0.220951017839323,17.7607733485801,1.422609017458e-70,8.18915727798825e-68,"ENSG00000170835.16","Significant"
474.00957799438,2.6721518568834,0.150700518978934,17.7315371903725,2.39398439691455e-70,1.31700031951551e-67,"ENSG00000188613.7","Significant"
3559.70426733424,1.97914794078511,0.111657680432461,17.7251393107907,2.68247932038664e-70,1.45228578824996e-67,"ENSG00000171848.16","Significant"
1174.79550928962,8.64536646362295,0.488999744132698,17.6796952705089,6.01202622109057e-70,3.20403422420245e-67,"ENSG00000185559.16","Significant"
1560.58680105486,-3.80679287542486,0.215520464618043,-17.663254773376,8.04631436436039e-70,4.22221062060929e-67,"ENSG00000139910.20","Significant"
40.2561383183676,3.63610520306101,0.206779877809953,17.5844247591774,3.24255359933038e-69,1.67571239645395e-66,"ENSG00000203650.9","Significant"
23.5816543328669,5.22845190653881,0.299112826264061,17.4798652797425,2.03980401466367e-68,1.03841246764401e-65,"ENSG00000169618.7","Significant"
4711.31173087213,-2.5710770785597,0.147608201909282,-17.4182534933922,5.9980210150455e-68,3.0085367761937e-65,"ENSG00000134533.6","Significant"
365.840688573778,2.38737158676447,0.137116762183055,17.4112307551228,6.78103270923312e-68,3.35199222676121e-65,"ENSG00000162882.15","Significant"
39.8577520390832,3.69836629371928,0.212970692219887,17.3656114612277,1.50290256143063e-67,7.32300008075373e-65,"ENSG00000070915.10","Significant"
7602.64439610339,-2.74879500156472,0.158520288265939,-17.3403356228652,2.33370302597625e-67,1.12109778605631e-64,"ENSG00000186868.16","Significant"
10.2960097309445,4.4844154408384,0.259187458206613,17.3018226725447,4.55739432836964e-67,2.15893896877822e-64,"ENSG00000171532.5","Significant"
40.5772756605449,-4.2833414955988,0.248485564301825,-17.2377880688312,1.38225266069713e-66,6.45833887000792e-64,"ENSG00000233823.1","Significant"
93.4899478927032,2.50203908100421,0.145272849372524,17.2230330155376,1.7838979345028e-66,8.22232307432721e-64,"ENSG00000162881.6","Significant"
26.2845956322181,2.80538409260795,0.163262224346793,17.1833019170981,3.54166067360648e-66,1.6106528300716e-63,"ENSG00000217702.3","Significant"
731.550239717049,-4.19738584982337,0.246737262168793,-17.0115604466419,6.74179349128585e-65,3.02564595264181e-62,"ENSG00000112183.15","Significant"
1104.5489582763,-2.33986599852302,0.137579839051923,-17.0073319946242,7.24634003168808e-65,3.20984630910152e-62,"ENSG00000141682.12","Significant"
8602.38921076156,-2.1748099437287,0.128152969883061,-16.9704217211135,1.35952222221452e-64,5.94494666093499e-62,"ENSG00000187720.14","Significant"
34.0748075139426,4.05494346392371,0.239693907954353,16.9171736508878,3.361808154194e-64,1.45145003193986e-61,"ENSG00000130234.12","Significant"
1881.91765909485,2.33798660294803,0.138359095271345,16.897961051009,4.65734625985007e-64,1.98565957788708e-61,"ENSG00000094804.12","Significant"
16784.0458484394,-2.5345635927017,0.150185515920583,-16.8762185698517,6.73213070411762e-64,2.80023797629322e-61,"ENSG00000140443.15","Significant"
4329.86473955494,-5.0008986407298,0.297299653500995,-16.8210712048915,1.71037972925884e-63,6.94495616732865e-61,"ENSG00000137558.9","Significant"
1799.29741606058,-1.84735608475051,0.110240659602735,-16.7574839574407,4.99311681468209e-63,2.00359092135502e-60,"ENSG00000101493.11","Significant"
600.128588114612,2.46938683478406,0.147555779634251,16.7352769298835,7.25190683187839e-63,2.87613997932219e-60,"ENSG00000273604.2","Significant"
75.4375598716506,-4.43466669385197,0.265241352161756,-16.7193639216087,9.47248301597219e-63,3.7136488587216e-60,"ENSG00000254164.1","Significant"
101.108454891353,-4.94125321912976,0.296053038511423,-16.6904323764916,1.53852507900553e-62,5.96318334030916e-60,"ENSG00000235436.10","Significant"
8575.85706313432,-3.06004948127546,0.183546477986592,-16.6717962384383,2.10182302716543e-62,8.05494155174815e-60,"ENSG00000171428.15","Significant"
620.358695499973,2.5959812703665,0.156095452330367,16.6307296696399,4.17479021529499e-62,1.56476642487123e-59,"ENSG00000168389.18","Significant"
3422.66875600277,-3.33063020668452,0.200371381705999,-16.6222849706726,4.80652444492143e-62,1.7819666931237e-59,"ENSG00000164742.16","Significant"
192.687771253156,-6.49724978686364,0.39098895968278,-16.6174763403423,5.20791919148252e-62,1.91001836325899e-59,"ENSG00000198077.10","Significant"
222.838553737728,-4.5113079203547,0.271570950431932,-16.6118942883232,5.71593567231866e-62,2.07403333948346e-59,"ENSG00000253768.1","Significant"
24.5428963728037,4.64495774911542,0.280535571851953,16.5574644186895,1.41429807249744e-61,5.07777670070975e-59,"ENSG00000117507.6","Significant"
29.5397965610188,7.07668340382792,0.427711562269578,16.5454573317511,1.72648649150451e-61,6.13406263044124e-59,"ENSG00000103310.11","Significant"
1882.30710585006,4.44912781973437,0.269012827239909,16.5387199762284,1.9308159928843e-61,6.78930637992761e-59,"ENSG00000156689.7","Significant"
130.03126600521,-3.47077483208404,0.210171273955753,-16.5140305178658,2.90796394083486e-61,1.01209014381628e-58,"ENSG00000107014.9","Significant"
242.073362157137,-4.22683252980345,0.256951260976978,-16.4499388472827,8.39529618289629e-61,2.89239153743663e-58,"ENSG00000114757.19","Significant"
78.7227292251742,-3.74602195992025,0.228132891813096,-16.4203501307881,1.3677520477559e-60,4.66512868448584e-58,"ENSG00000105695.15","Significant"
5.50204410968229,5.0595067851708,0.30846475006389,16.4022202994762,1.84374539956304e-60,6.22638297903921e-58,"ENSG00000175311.7","Significant"
101.276497579311,-4.67106278613471,0.285484881734053,-16.361856914322,3.58041756820816e-60,1.19726355310239e-57,"ENSG00000287952.1","Significant"
222.180985644782,-6.72411390746354,0.411048093167161,-16.3584602853979,3.78579124806225e-60,1.25364823193114e-57,"ENSG00000170367.5","Significant"
3725.51683346576,-2.33933087816956,0.143056000289613,-16.3525533597587,4.17128517226874e-60,1.36802110245906e-57,"ENSG00000127084.19","Significant"
43.3797324602516,2.65289023168107,0.162375654459995,16.337980225568,5.29790245001092e-60,1.72096054061879e-57,"ENSG00000278811.4","Significant"
