"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significant"
48.3443815143381,3.14171962840442,0.246553116264273,12.74256710281,3.4292246196014e-37,6.88023490149203e-34,"ENSG00000173597.9","Significant"
522.276584964859,2.16404467055961,0.170540678950682,12.6893166127562,6.77745558222224e-37,1.28425252776909e-33,"ENSG00000134061.5","Significant"
104.353868912223,1.84711957911236,0.146765615215486,12.5855063285795,2.53710763016758e-36,4.55450879209242e-33,"ENSG00000171462.15","Significant"
560.107693349225,2.67938346866654,0.213130573466757,12.5715584821267,3.02697390861394e-36,4.94610198833799e-33,"ENSG00000138131.4","Significant"
728.968852779256,2.9901379807827,0.23785844127589,12.5710820467139,3.04527212838917e-36,4.94610198833799e-33,"ENSG00000167614.14","Significant"
42.5914133189108,2.65985926573575,0.212238162710667,12.53242692909,4.96206290995349e-36,7.69300189694061e-33,"ENSG00000286288.1","Significant"
45.9471790939524,4.61962561275266,0.37221956932848,12.411022937582,2.27724583596988e-35,3.3770565640548e-32,"ENSG00000167768.4","Significant"
327.031538488066,3.33228950847878,0.270956250966325,12.2982566248044,9.25501500429029e-35,1.31529188235972e-31,"ENSG00000114547.10","Significant"
49999.4298451511,-6.71783404152954,0.55205250683483,-12.1688316932858,4.55556159761522e-34,6.21524379885839e-31,"ENSG00000153002.12","Significant"
115.28104899315,4.40205292613952,0.363719510984399,12.1028781607714,1.01972137260848e-33,1.33771756065116e-30,"ENSG00000204542.3","Significant"
106.606472633829,2.50235023587706,0.207764511992569,12.0441658292758,2.08171572137428e-33,2.62974666017163e-30,"ENSG00000168490.14","Significant"
417.946840190503,3.03984355520079,0.252457579353303,12.0410072970978,2.16298259185979e-33,2.63482179439834e-30,"ENSG00000005513.10","Significant"
544.658048550956,2.56760976199908,0.215240118772648,11.9290482491843,8.35229437352906e-33,9.82345022387342e-30,"ENSG00000106123.12","Significant"
245.368118653007,2.86879096727548,0.240935519768921,11.9068826797597,1.08975642578592e-32,1.2389804056902e-29,"ENSG00000146233.8","Significant"
93.4899478927032,2.37025457161371,0.201049050792723,11.7894342811765,4.42503360813321e-32,4.86867891310346e-29,"ENSG00000162881.6","Significant"
4174.27226508694,2.29143415088071,0.194453078426827,11.7839952415203,4.72015350641857e-32,5.03109361865389e-29,"ENSG00000006210.7","Significant"
913.530303623017,3.79247404621537,0.321915414762624,11.7809644157981,4.89300002360913e-32,5.05728620622e-29,"ENSG00000166535.20","Significant"
98.2790142896522,4.26596613459931,0.363125281338282,11.7479182911123,7.23799764517584e-32,7.26098893181346e-29,"ENSG00000144481.17","Significant"
1342.70736701971,-6.64773232394603,0.56632067512559,-11.7384595264367,8.09474308383437e-32,7.88844277438351e-29,"ENSG00000089199.10","Significant"
1709.26618189113,1.85193710746341,0.15799758093849,11.7213003924686,9.91383996823554e-32,9.39281260101605e-29,"ENSG00000054598.9","Significant"
641.027496836192,2.35550286167458,0.2013660200858,11.6976183999213,1.31080831653e-31,1.20835270432987e-28,"ENSG00000184254.17","Significant"
985.127612143868,1.87888331692083,0.16076739097411,11.6869677708672,1.48597675819783e-31,1.33378145443715e-28,"ENSG00000046653.15","Significant"
24.5428963728037,4.50512864640415,0.386969576520318,11.6420745189192,2.51815048492505e-31,2.20228401896984e-28,"ENSG00000117507.6","Significant"
4218.30264709752,1.89969051948589,0.163247249829663,11.6368914114515,2.67591759823246e-31,2.28175493601282e-28,"ENSG00000170458.14","Significant"
43.7264612520183,3.39386932452477,0.292507630054671,11.6026693864035,3.99421804367149e-31,3.32279973252554e-28,"ENSG00000154493.19","Significant"
187.413155884591,2.55799391296655,0.221431936972656,11.5520549923313,7.20761366127495e-31,5.85326873235157e-28,"ENSG00000231367.6","Significant"
8575.85706313432,-2.93254044900444,0.254086712829074,-11.5414946982182,8.14966314154013e-31,6.46438861468955e-28,"ENSG00000171428.15","Significant"
31207.2230581394,-2.60437656020395,0.226938818230355,-11.4761175743868,1.73915970705492e-30,1.33464486762963e-27,"ENSG00000091831.24","Significant"
11234.8003476319,1.84801373624663,0.161913833379835,11.4135629900834,3.57768024887449e-30,2.65277212888285e-27,"ENSG00000140545.15","Significant"
208.748441427867,2.17332760001125,0.190604581091939,11.4022841820519,4.07290472337695e-30,2.95571562350939e-27,"ENSG00000187699.10","Significant"
100.064492422876,4.27116788565401,0.374822824042663,11.3951648930745,4.41992423916911e-30,3.14072449894958e-27,"ENSG00000134873.10","Significant"
922.215183884271,-4.67187023044493,0.410759610107114,-11.373733238345,5.65174691684397e-30,3.93407722121866e-27,"ENSG00000108576.10","Significant"
222.180985644782,-6.42614010423484,0.567881506950206,-11.3159876234503,1.09363759336098e-29,7.46035820687129e-27,"ENSG00000170367.5","Significant"
365.840688573778,2.14409137065186,0.189812291826735,11.2958510221721,1.37565007667982e-29,9.20013192458734e-27,"ENSG00000162882.15","Significant"
1571.38652552581,-10.9884766996426,0.973110490983589,-11.292116158912,1.43538569320325e-29,9.41502600457236e-27,"ENSG00000164326.5","Significant"
31.3033893778632,4.70284854037624,0.418987154018973,11.224326319473,3.09737974280021e-29,1.99330996730999e-26,"ENSG00000231817.9","Significant"
66.5137844757419,10.9178394744443,0.97516734737763,11.195862437154,4.27224545579276e-29,2.69847681492925e-26,"ENSG00000135222.6","Significant"
611.939536396114,2.97092078044938,0.265834618165251,11.1758235287571,5.35513299450197e-29,3.32096138502679e-26,"ENSG00000198729.5","Significant"
226.73314518732,3.22759315287746,0.289713290593866,11.1406457959226,7.95404690631537e-29,4.79587254165545e-26,"ENSG00000237686.7","Significant"
270.612943150407,-2.98246192242519,0.268843149846633,-11.0936876172095,1.34621351771281e-28,7.91666390726696e-26,"ENSG00000099769.6","Significant"
90.809459530823,1.8661246812598,0.168601212165892,11.0682755911841,1.788081803092e-28,1.03369312101461e-25,"ENSG00000154548.9","Significant"
4824.23427569093,2.5239874778483,0.228590379814231,11.0415297437253,2.40896566114684e-28,1.3694166795066e-25,"ENSG00000109846.9","Significant"
268.442169078755,-4.94454923173916,0.448336069448482,-11.028667039486,2.77954123670684e-28,1.55417364756716e-25,"ENSG00000101441.4","Significant"
143.583011236697,2.28835342516662,0.208748121493094,10.9622707442775,5.8024881959797e-28,3.19211721594316e-25,"ENSG00000196368.5","Significant"
354.801215342609,2.76113519211761,0.252340721504775,10.9420912156081,7.25078452829159e-28,3.92555172525348e-25,"ENSG00000198768.11","Significant"
93.0100585110686,2.64417472424257,0.242102488779962,10.9217164084826,9.0764117946851e-28,4.76274236143261e-25,"ENSG00000115590.14","Significant"
66.0133427228053,3.40807892523372,0.312142489496611,10.9183435127012,9.41981036643928e-28,4.86804381785623e-25,"ENSG00000101425.14","Significant"
340.438068180286,3.19739911097548,0.293278051734,10.9022788854158,1.12406166681084e-27,5.72231273605732e-25,"ENSG00000184454.7","Significant"
18.5970297424568,2.1614622783254,0.199562412251448,10.8310089757883,2.45435821430096e-27,1.21323550686054e-24,"ENSG00000226491.1","Significant"
1423.63339039687,1.51925081942179,0.14029288789739,10.8291364030725,2.50506700026961e-27,1.22061178921708e-24,"ENSG00000184384.14","Significant"
721.505200136601,4.71373141788095,0.436435090203558,10.8005325962273,3.4221273182267e-27,1.64397068408558e-24,"ENSG00000124102.5","Significant"
274.679911957601,-2.99988999801747,0.277911946272215,-10.7943902313544,3.65883150147423e-27,1.73326978961504e-24,"ENSG00000287914.1","Significant"
668.654708415682,-6.59103256727447,0.611339305314133,-10.7813001879336,4.21879943648629e-27,1.97116179698184e-24,"ENSG00000135346.9","Significant"
3900.31060527956,-1.55428037950877,0.144236378966314,-10.7759248439797,4.47264434898492e-27,2.03403937940237e-24,"ENSG00000178935.5","Significant"
22.5924285298644,3.51536230888592,0.326205326255296,10.7765325270462,4.44320436401643e-27,2.03403937940237e-24,"ENSG00000185915.5","Significant"
32.7615745930765,2.59810241580792,0.241132820453007,10.7745698446482,4.53898734933269e-27,2.03704974356631e-24,"ENSG00000225194.3","Significant"
65.795496177147,2.15980072819495,0.201077547429797,10.741133238404,6.52386223147545e-27,2.88981679209305e-24,"ENSG00000179846.10","Significant"
7.65487246090143,2.49489542515766,0.23458495436464,10.6353599356572,2.04039372002513e-26,8.69921862532715e-24,"ENSG00000232528.3","Significant"
59.037114042117,3.54901752055909,0.334279593268509,10.6169134820873,2.48646944152811e-26,1.03424999648343e-23,"ENSG00000164485.15","Significant"
10.8953400479362,3.38065964283332,0.318393841223616,10.6178550120227,2.46152248252149e-26,1.03424999648343e-23,"ENSG00000250584.3","Significant"
212.747121243381,1.82102136050263,0.171595044495179,10.6123190553664,2.6118462914008e-26,1.07331148562769e-23,"ENSG00000101134.12","Significant"
9272.03768477942,3.40602295629857,0.321023288159752,10.6098936803726,2.68053916016386e-26,1.08842654374844e-23,"ENSG00000094755.17","Significant"
75334.0032383946,-2.15327256487368,0.203147494533588,-10.5995526541808,2.99408953361851e-26,1.20144006838424e-23,"ENSG00000141424.13","Significant"
180.058829080469,-1.60924047395894,0.151920505963139,-10.592648199509,3.22341374361222e-26,1.27842088333867e-23,"ENSG00000285043.2","Significant"
1928.14209910464,2.96111668693037,0.27993264365312,10.5779613563028,3.77073305001126e-26,1.4783007226412e-23,"ENSG00000105894.12","Significant"
3751.44638964476,2.77504077134725,0.263790450585159,10.5198681953477,6.99713981268397e-26,2.71202778103437e-23,"ENSG00000118849.10","Significant"
11.9841714197535,3.19069609736271,0.303923977881111,10.4983361944902,8.79160095187518e-26,3.3692575872647e-23,"ENSG00000070729.14","Significant"
37.4911696585293,1.8962941862,0.181052125451315,10.4737471679664,1.14037526747861e-25,4.32176884701781e-23,"ENSG00000147036.12","Significant"
84.7854085414592,5.34293361292878,0.510397206849627,10.4681874062507,1.20936468887432e-25,4.53285833056321e-23,"ENSG00000237223.6","Significant"
1735.96026613331,1.80749060936168,0.172765254936053,10.4621187288538,1.28939687010169e-25,4.7802987440683e-23,"ENSG00000140511.12","Significant"
34.2683654713382,5.13822451517224,0.493254366270532,10.416987393385,2.07419418034565e-25,7.44701211612942e-23,"ENSG00000224853.3","Significant"
330.075641386107,3.50909758775467,0.337739214443338,10.3899619519704,2.75462973304461e-25,9.68607329223564e-23,"ENSG00000164825.4","Significant"
3273.30785965807,-2.14380112598451,0.206472755347908,-10.3829733970092,2.96397227954529e-25,1.01095166510731e-22,"ENSG00000124171.9","Significant"
33.7493257666142,3.55335626135974,0.342201508095772,10.383812395021,2.93803015322338e-25,1.01095166510731e-22,"ENSG00000130226.17","Significant"
440.712353502925,3.65850961902464,0.352333960926037,10.3836417284584,2.94328893134077e-25,1.01095166510731e-22,"ENSG00000261175.6","Significant"
206.771836735613,3.41742260985896,0.329680437684532,10.3658640890578,3.54539419261327e-25,1.19729014971934e-22,"ENSG00000054938.16","Significant"
2255.85781714115,-1.65239892356174,0.159583495921188,-10.3544474572596,3.99486494065099e-25,1.33437684465162e-22,"ENSG00000132749.11","Significant"
251.485711887548,2.18078575320916,0.210630278781606,10.3536194597659,4.02957707866533e-25,1.33437684465162e-22,"ENSG00000154678.18","Significant"
986.939384698843,1.98253844603934,0.19182103536609,10.3353547344568,4.87604643551821e-25,1.59915569060245e-22,"ENSG00000198947.16","Significant"
32.342105519624,2.35597011652588,0.228237947417615,10.322429478456,5.57932191928038e-25,1.80106409437394e-22,"ENSG00000253348.1","Significant"
59.2171587499662,-4.28333358407238,0.414966434031111,-10.3221206169925,5.59730250978181e-25,1.80106409437394e-22,"ENSG00000287226.1","Significant"
264.505140227777,1.96816296185256,0.190950071108125,10.3072125107411,6.53698655996773e-25,2.0837713793213e-22,"ENSG00000154928.18","Significant"
93.1319639843264,-7.27310159896321,0.707331535414446,-10.2824506399276,8.45499563184267e-25,2.67021287973046e-22,"ENSG00000240521.1","Significant"
86.8235247530346,3.55625417449636,0.345892202990871,10.281394445281,8.54817699599257e-25,2.67487358696619e-22,"ENSG00000183798.5","Significant"
