"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significant"
2492.76915289912,1.58097548791047,0.0839067939318342,18.8420438182259,3.41519798468249e-79,1.99439562839494e-76,"ENSG00000175063.17","Significant"
389.285340460714,1.51998811093168,0.080903436251593,18.7876829632407,9.52481674641497e-79,5.41454082644536e-76,"ENSG00000175305.17","Significant"
11924.5372187906,-3.30022540592311,0.179548702457649,-18.3806697611839,1.87637611535863e-75,8.1011944990699e-73,"ENSG00000186847.6","Significant"
11261.4378016475,-2.80074435518742,0.155321043719975,-18.0319697068018,1.09326772267107e-72,3.98434906210729e-70,"ENSG00000128422.17","Significant"
13.7204829309894,3.11187765404121,0.177477814472534,17.5338966354174,7.89675437954675e-69,2.66675740967902e-66,"ENSG00000182459.5","Significant"
727.791679864446,-2.36602592596529,0.136483365695736,-17.3356358403404,2.53250857784381e-67,8.07278528720531e-65,"ENSG00000086570.12","Significant"
60.3884367832674,-2.74949956287204,0.158845078172994,-17.3093154317167,4.00144063877135e-67,1.25212052575425e-64,"ENSG00000174680.10","Significant"
493.885808168816,-2.4082471489487,0.140767219934729,-17.1080110132555,1.29341304126936e-65,3.70720437072396e-63,"ENSG00000170549.4","Significant"
36.3323490109874,-4.12614728499541,0.242483724131932,-17.0161824253014,6.23026221715683e-65,1.74181789920316e-62,"ENSG00000180264.11","Significant"
3587.72239210552,-1.96939705837168,0.115936283546123,-16.9868914039166,1.0268920732046e-64,2.82544792497853e-62,"ENSG00000133392.18","Significant"
149.456874947758,-3.09023378311171,0.181918919338111,-16.9868741214775,1.02719462500685e-64,2.82544792497853e-62,"ENSG00000228639.8","Significant"
2384.19042967754,-2.65475602286841,0.156332711629004,-16.9814493409956,1.12668984776927e-64,3.07433098621715e-62,"ENSG00000065618.21","Significant"
3012.28742143391,-3.27361676914616,0.193965768080538,-16.8772912949614,6.61093072206285e-64,1.7754773627411e-61,"ENSG00000141750.7","Significant"
44.4893767987756,-3.00955658515966,0.178882893107126,-16.8241721323086,1.62314663154587e-63,4.22612864952415e-61,"ENSG00000164007.11","Significant"
45.8096546784894,-3.23991926431167,0.193379957222758,-16.7541626900845,5.27990298856478e-63,1.32416861127917e-60,"ENSG00000153822.14","Significant"
23.5485655160788,-2.58424825428412,0.156349982350866,-16.528612382474,2.28339924562829e-61,5.22699204495905e-59,"ENSG00000204065.3","Significant"
40.8324598605083,-3.70189144202953,0.225096176244486,-16.4458210876437,8.98582666983076e-61,2.04325717369725e-58,"ENSG00000109424.4","Significant"
28.9950365190392,-3.40171667362865,0.207266467206865,-16.4122866543266,1.56209638450396e-60,3.52847572732854e-58,"ENSG00000171819.5","Significant"
15291.8490591414,-2.75841217555002,0.169030987417145,-16.3189733296809,7.23420229403269e-60,1.60223488210953e-57,"ENSG00000186081.12","Significant"
163.535921050422,-1.78658705583583,0.110998219668894,-16.0956370396318,2.73739443454405e-58,5.79919561325643e-56,"ENSG00000168874.13","Significant"
1881.91765909485,1.50866211127349,0.0948399269562871,15.9074575412616,5.62518973223324e-57,1.15580705654826e-54,"ENSG00000094804.12","Significant"
855.722336707254,-1.92983414496387,0.122605245079888,-15.740225010002,8.01581386160576e-56,1.58955453018401e-53,"ENSG00000064300.9","Significant"
38.1809642663186,-1.67644946520269,0.106629752912667,-15.7221546464217,1.06634738023594e-55,2.10236858064089e-53,"ENSG00000241684.6","Significant"
255.14814645809,-3.22719868225169,0.208282929937095,-15.49430230901,3.79053208839895e-54,7.18263713728396e-52,"ENSG00000141639.12","Significant"
48.9362094483352,-4.89641096187659,0.316218881285896,-15.4842460449087,4.43228198231214e-54,8.35228032335372e-52,"ENSG00000185149.6","Significant"
23.4880904473536,-2.62405341950036,0.169987899145664,-15.4367071579124,9.27143421556227e-54,1.70935177418594e-51,"ENSG00000149654.11","Significant"
499.122375395012,-1.69527736298531,0.11060913416106,-15.3267392954798,5.06795966183386e-53,9.10133752881546e-51,"ENSG00000168497.5","Significant"
6880.289298611,-1.67025026143472,0.109003916005124,-15.3228463953186,5.38085938934766e-53,9.6089189555953e-51,"ENSG00000187955.12","Significant"
76.8419126263068,2.91008941831542,0.1907144894681,15.2588795242124,1.43694591581695e-52,2.55267454670232e-50,"ENSG00000240280.7","Significant"
307.524613452876,-2.44813297264443,0.161397097608998,-15.168382882419,5.72705013625013e-52,9.96623602281732e-50,"ENSG00000231826.6","Significant"
27.8558407440712,-1.94334276920875,0.128577245285659,-15.1142044215618,1.30538121974751e-51,2.26009861132731e-49,"ENSG00000145777.15","Significant"
534.110686390512,-1.83744177891811,0.12184478575328,-15.0801839205388,2.18659012536493e-51,3.72901079979735e-49,"ENSG00000138685.17","Significant"
7311.27741136904,-1.83459128021373,0.121759034546033,-15.0673934550633,2.65378068784024e-51,4.50324137815199e-49,"ENSG00000049540.18","Significant"
1928.14209910464,-2.08713430739036,0.138679823739181,-15.0500213449629,3.45122930965411e-51,5.79874528540308e-49,"ENSG00000105894.12","Significant"
531.139541593976,-1.52610326508189,0.101677210415502,-15.009295188622,6.38222603885011e-51,1.03659507491952e-48,"ENSG00000249669.10","Significant"
155.520767060597,-1.9175044938519,0.12894270128087,-14.8709812560471,5.08623518234054e-50,8.06889812089633e-48,"ENSG00000168824.14","Significant"
1432.54824129828,-2.20141408364786,0.148329538388161,-14.8413735225617,7.91192363357575e-50,1.24359396909678e-47,"ENSG00000213088.12","Significant"
251.485711887548,-1.55613738879609,0.104953984627782,-14.8268538285127,9.82301241120219e-50,1.5298781156223e-47,"ENSG00000154678.18","Significant"
89.8217187649968,-2.49829879266274,0.168561315505218,-14.8213057377652,1.06690188704987e-49,1.65408588924987e-47,"ENSG00000111404.7","Significant"
48.917238317417,-2.42153526553708,0.163402510802209,-14.8194495522057,1.09679524847267e-49,1.69273720972425e-47,"ENSG00000277586.4","Significant"
176.173203535072,-1.803227486457,0.121818006689539,-14.8026349754075,1.40854756210057e-49,2.15438297076799e-47,"ENSG00000179639.10","Significant"
454.653291606636,-2.54478725029652,0.172166378505335,-14.7809768224733,1.94327244929366e-49,2.92521657423962e-47,"ENSG00000149043.16","Significant"
3065.99142622331,-1.61084032392436,0.109211840866947,-14.7496856672057,3.09100993261103e-49,4.60385007779463e-47,"ENSG00000166482.12","Significant"
300.268908297241,-1.57827934784183,0.107332506592937,-14.7045792364426,6.02442149423522e-49,8.85693828988685e-47,"ENSG00000189129.14","Significant"
10628.8066658613,-2.14731893496915,0.146271589382699,-14.6803555224316,8.61376382797127e-49,1.25020534742317e-46,"ENSG00000104332.12","Significant"
59.9254041400625,-1.93520240351377,0.132293802488364,-14.6280654657574,1.8600094238297e-48,2.66559669865477e-46,"ENSG00000149575.9","Significant"
86.5785843462598,-1.84625067889764,0.126339107790819,-14.6134535155535,2.30529723995466e-48,3.27621159418223e-46,"ENSG00000158458.21","Significant"
56.23592693348,-2.17685861976604,0.14928148295167,-14.5822413920606,3.64354810385544e-48,5.11416208750212e-46,"ENSG00000127743.6","Significant"
286.733680034735,-1.62936288121352,0.112027312312479,-14.5443360871564,6.3443374539616e-48,8.79644966990741e-46,"ENSG00000149451.18","Significant"
912.347696153534,-2.00576521578085,0.138924262787786,-14.4378323521843,2.99101687866918e-47,4.06444636245611e-45,"ENSG00000073282.14","Significant"
292.836629599718,-1.98387197811385,0.137579945214807,-14.4197758984159,3.88602246450773e-47,5.25970056426309e-45,"ENSG00000163661.4","Significant"
131.005203787414,1.939518441062,0.134520648982371,14.4179979485244,3.9874197345498e-47,5.37560918205631e-45,"ENSG00000077935.17","Significant"
615.110085969626,-1.74781804609444,0.121273199680753,-14.4122365922191,4.33443333290155e-47,5.82042724876401e-45,"ENSG00000168309.18","Significant"
649.844026877471,-1.54407129701487,0.107417263092947,-14.3745172103184,7.4789773267718e-47,9.88732397912917e-45,"ENSG00000184113.9","Significant"
60.9409803066153,-1.57751321672843,0.109942074741363,-14.3485851112007,1.08732951025754e-46,1.42640903599478e-44,"ENSG00000126895.15","Significant"
1612.17363929949,1.55572140061223,0.10882986981608,14.294985404663,2.35155094452275e-46,3.01528945923992e-44,"ENSG00000173894.11","Significant"
209.85291662612,-1.63872141086227,0.114642201879855,-14.2942248490625,2.37738139119804e-46,3.03699342662856e-44,"ENSG00000277494.2","Significant"
190.382457699036,-1.85202310254533,0.129771995635402,-14.2713618102062,3.3006951672138e-46,4.18513422912001e-44,"ENSG00000115353.11","Significant"
144.490611599754,-3.2190719966898,0.226332183345893,-14.2227762269683,6.61746705795604e-46,8.23753892017389e-44,"ENSG00000124205.18","Significant"
398.289773675305,-1.53383768459142,0.107985450779872,-14.2041142905273,8.63879736328359e-46,1.05989964196718e-43,"ENSG00000013297.12","Significant"
224.465460664969,-2.68211437857272,0.189009270783501,-14.1903853046707,1.05079789913664e-45,1.28460984744633e-43,"ENSG00000065371.17","Significant"
5.5677204950241,-2.38418255865701,0.168610369074029,-14.140189430522,2.14705659207542e-45,2.58769633365754e-43,"ENSG00000285051.2","Significant"
3609.87285292589,-1.88974217712799,0.13454113767666,-14.0458317044232,8.17035127664369e-45,9.67619240776955e-43,"ENSG00000137699.17","Significant"
31.6811159382528,1.83907192404964,0.130933432136155,14.0458544013208,8.16773393995794e-45,9.67619240776955e-43,"ENSG00000181418.8","Significant"
66.8671348272642,-3.00001099389477,0.21451536301699,-13.9850635949891,1.92304872997416e-44,2.23099816605301e-42,"ENSG00000115593.15","Significant"
135.701876256545,-2.19124307098844,0.157026375339283,-13.9546179185113,2.94877745575226e-44,3.37506380740934e-42,"ENSG00000264230.9","Significant"
12.0905866662863,-2.11320469899898,0.151762866365599,-13.9243857842552,4.50396714181151e-44,5.10369804893378e-42,"ENSG00000159648.11","Significant"
40.2077564167088,-1.75178471750227,0.125955830645008,-13.9079287440013,5.66976704738418e-44,6.40345743219137e-42,"ENSG00000241158.7","Significant"
42.0169657355038,-2.03842282849372,0.147050643427632,-13.862046305815,1.07563486976299e-43,1.19504085139662e-41,"ENSG00000152779.14","Significant"
18.0664893057585,-2.0659152920699,0.149486118692476,-13.820114604219,1.92762716786492e-43,2.11406776339346e-41,"ENSG00000276409.5","Significant"
110.234990967319,-1.50223833642881,0.108760894120322,-13.8123021935337,2.14853748586658e-43,2.3487921976903e-41,"ENSG00000180139.11","Significant"
976.982099636095,-1.53492220550486,0.111147385867075,-13.8097913282507,2.22475098500243e-43,2.42433886889657e-41,"ENSG00000168477.19","Significant"
65.6534866173964,-1.70077652495265,0.123161545009014,-13.8093146268032,2.23952142435493e-43,2.43266231662095e-41,"ENSG00000231246.2","Significant"
1790.11956293359,-2.10423234418745,0.152791189234955,-13.7719482041053,3.75936678792833e-43,4.03221642775659e-41,"ENSG00000134762.17","Significant"
21.0643180988008,-1.99268834262228,0.145105921712749,-13.732646601198,6.47252462937682e-43,6.83482569841438e-41,"ENSG00000233760.2","Significant"
185.061950452086,-4.42137844753184,0.323263914660556,-13.677302807443,1.3874433989533e-42,1.45162329605826e-40,"ENSG00000171199.11","Significant"
405.546901214574,-2.0818897945471,0.152262406992907,-13.6730387734123,1.47120637204333e-42,1.52987521151384e-40,"ENSG00000129151.9","Significant"
8.74841096316607,-2.00573102384693,0.146798879442796,-13.6631221672814,1.6859710002709e-42,1.74257875385576e-40,"ENSG00000276365.1","Significant"
481.531303142607,-3.38656408553101,0.24845734573176,-13.6303640995474,2.64258581857255e-42,2.71485894879134e-40,"ENSG00000156076.10","Significant"
4824.23427569093,-1.53943432236905,0.113235637227893,-13.5949632117215,4.28976322992511e-42,4.38069593551754e-40,"ENSG00000109846.9","Significant"
143.884799418319,-2.34667632348472,0.172662491284162,-13.5911181752998,4.52119872211534e-42,4.58955494089018e-40,"ENSG00000134020.8","Significant"
151.966308266085,-1.87132343435327,0.137805379530362,-13.5794657707174,5.30116787826378e-42,5.33369421804781e-40,"ENSG00000081041.9","Significant"
58.5363900827338,-1.65195892043659,0.121864400095707,-13.5557137206536,7.3295736165016e-42,7.35285579151873e-40,"ENSG00000119121.22","Significant"
1500.36175177137,-2.54904537360858,0.189033822794291,-13.4845994009362,1.92709336118945e-41,1.91630613304518e-39,"ENSG00000167754.13","Significant"
16.5768735882194,-2.01911397252875,0.150055292409253,-13.4557997929318,2.84642661345975e-41,2.79158035350911e-39,"ENSG00000273464.1","Significant"
93.6760680719932,-1.57435509767531,0.117146612591919,-13.4391858444903,3.56335496664042e-41,3.4626470427969e-39,"ENSG00000248994.2","Significant"
612.429167258013,-2.79993118760895,0.208428765751983,-13.4335161344317,3.84702506644146e-41,3.7276798569939e-39,"ENSG00000134760.6","Significant"
